image_id,ocr_text,inference_time_sec,gpu_memory_usage_mb
0001456787.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
SECRET

CHAMP S/L
TRIAL SPECIFICATION

CIGARETTE MAKING
BWIT Suggestion HK Trial

Overall Cigarette Length 99 mm 99 mm
Tobacco Rod Length 72 mm 72 mm
Filter Plug Length 27 mm 27 mm
Filter Plug Pressure Drop (unencap.) mm 62 mm
Filter Plug Pressure Drop (encap.) 58.5 mm 58.5 mm
Cigarette Circumference 24.8 mm 24.8 mm
Total Pressure Drop (unencap.) mm mm
Total Pressure Drop (encap.) mm mm
Tipping Length 32 mm 32 mm
Print Position (from filter end) 35 mm 35 mm
Moisture Content (Packing) 13 % 13 %
Filter Ventilation Rate

Weights

Total Cigarette Weight mg mg
Net Net Tobacco 858 mg 858 mg
Tobacco Rod Density 243.6 mg/cc 243.6 mg/cc

Tipping and Tipping Application

Tipping Paper:

Supplier(s) ECUSTA/B&W ECUSTA/B & W
Supplier Code No(s). __________ __________
Color __________ __________
Perforation Type & No. of lines N/A N/A
Porosity Non Porous Non Porous
Print Description N/A N/A
Bobbin Width 64 mm 64 mm
Bobbin Length 2500 H 2500 H
Substance 36 gm/H2 36 gm/H2",40.907238245010376,9526.28076171875
0001463282.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
```
MARKETING RESEARCH AUTHORIZATION

Date: 4/16/90
Description: Y-1 Ultra 100's vs. Winston Ultra 100's

Requested By: W. T. Carpenter
Research Request Attached: Yes x No
Budgeted: Yes x No
Original Budgeted Amount 23.3

Competitive Proposals Obtained:

Supplier    Cost ($)  Est. Travel  Total Cost  Cost Per
           Interview

Kapuler      $33,675 +10%Est. $2000  $35,675  $84.2
Market Facts $35,000 +10%Est. $2000  $37,000  $87.5

PROJECTED:

Internal Init. Date 4/10/90
Ext. Auth. Date 4/12/90
Wave(s)

Field Complete 6/10/90
Wave(s)

Final Report Due 7/9/90
(Supplier Rpt.)
Wave(s)

Sample Size: 400

Recommended Supplier: Kapuler

Reason(s) for Recommendation: Lowest project costs

Submitted By: P.W. Putney
Approved By: P.W. Putney
Approved By: L.E. Gravely
Approved By: 
Budget Check: S.A. Howard

Original - Project File
cc: S. Willinger (3)
K. A. Hutchison/S. A. Howard
Project No. 1990-48B
Account Name BARCLAY

670801704
```",41.302398920059204,9526.28076171875
0001463448.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
BROWN & WILLIAMSON
1994 COLLECTION
PHOTOCOPYING VARIANCE FORM

This form was placed before Bates ID 670805246

AT THE TIME OF REPRODUCTION, THE
FOLLOWING NOTATIONS WERE MADE:

( ) DOCUMENT COPIES ARE IN THE SAME SEQUENCE AS THEY APPEARED
IN THE ORIGINAL.

( ) PAGE NUMBER(S) WERE MISSING
IN THE ORIGINAL.

( ) POOR QUALITY ORIGINAL. faded

( ) OVERLAY ITEM COULD NOT BE REMOVED WITHOUT DAMAGE TO THE
ORIGINAL.

( ) NO DOCUMENTS WERE FOUND WITHIN THE ORIGINAL:
( ) FILE FOLDER
( ) REDROPE EXPANDABLE FILE
( ) HANGING FILE
( ) ENVELOPE
( ) OTHER (SPECIFY)

( ) DOCUMENT COPIES WERE REPRODUCED IN COLOR TO PERMIT
CORRECTION INTERPRETATION.

( ) BATES NUMBER NOT USED.

( ) OTHER VARIANCE (EXPLAIN).",29.736220836639404,9526.28076171875
0001476912.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
MR 1909 (3-69) 100
BROWN & WILLIAMSON TOBACCO CORPORATION
FILTER SCORES

Brand: RALEIGH (BELAIR portion not tested) Project # 1969-105
Commercial: LAKE - NEW PACK :40 (with BELAIR Badmin- Sample: 336
ton :20) PM6 Base: (234)
Code #: BW-RT-69-98
Supplier: AUDIENCE STUDIES

TEST DATES

L. Angeles: 8/5 and 6
Chicago: 8/8

PM6
SCORES
COMMENTS

Overall 1.7 This commercial was
tested in color.

CITY
Los Angeles 0.0
Chicago 3.3

SEX
Male 0.0
Female 3.3

AGE
16-25 0.0
26-35 0.0
36-45 0.0
46 & Over 9.3

35 & Under 0.0
36 & Over 5.0

465607116 P",33.03057074546814,9526.28076171875
0001477983.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
STATE OF RHODE ISLAND AND PROVIDENCE PLANTATIONS
Office of the Secretary of State
James R. Langerin, Secretary of State
Room 43, State House
Providence, Rhode Island 02903-1105
401-277-2390

Monthly Organization/Employer Report
Due the 1st Monday of the month during the legislative session to report the previous months' activity.

Reporting Period: Month of May
Organization/Employer Name: R. J. Reynolds Tobacco
Lobbyist Name: Peter J. McGinn
If any addresses or telephone numbers have changed since the last reporting period please check here and note the change in the space provided at the end of this form.

Compensation/Expenditure Information:
Have you paid any type of compensation or incurred any obligation for payment to the above named lobbyist for lobbying? (yes or no) No. If yes, please complete the following.
Compensation received for lobbying: $ Retainer: $ Amount earned but not received: $ Reimbursements for expenses (please itemize):

Other (please explain):

Note: RIGL 22-10-2(d) requires disclosure in a dollar amount of the compensation for lobbying activity.

During this reporting period, have you made any expenditure or incurred any obligation of $25.00 or more per occurrence to promote or oppose any legislation, including but not limited to mailings, meals, print or broadcast advertisements, or gifts? (yes or no) No
If yes, please detail, including the names of the persons receiving and in whose behalf such expenditures have been made, the amount, date, place, and reason for the expenditure.

(indicate if attached pages)

List any changes of address or telephone numbers:
(from)
(to)  (indicate if attached pages)

Signature of Employer or Designee Please print name of Employer or Designee

Please indicate the capacity in which you are executing this document:

FOR OFFICIAL USE

ACCEPTED: REVIEWED:",46.82527828216553,9526.28076171875
0001485288.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
DC 838 (8-78)
BROWN & WILLIAMSON TOBACCO CORPORATION
LOUISVILLE, KENTUCKY 40201

SPECIAL SAMPLE MANUFACTURE
SHIPMENT
TRANSFER
REDUCED TO MATERIAL

Copies to:
Factory Cost Dept.
Writer
Development Center
Sus Livesay

Date of Request 6/25/81
Account Number 22 244 00

Sample Disposition

Quantity, Cartons
Tax Status
of 200 each Paid or Free

To Sample Stock - - - - -
R&D - - - - - 20 Free
M.R. - - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
- - - - -
-",100.81497311592102,9526.28076171875
00040534.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Here is the text extracted from the image:

---

**ACUTE TOXICITY IN MICE**

**COMPOUND:** 3-Hydroxy-3-methylbutanoic acid (Tur 13)

**SOURCE:** Lorillard - Organic Chemistry
**LORILLARD NO.:** OR39-23
**LOT NO.:** A4
**DATE RECEIVED:** Unk.
**TESTED:** 12/28/78
**REPORTED:** 10/6/80, Update
**INVESTIGATOR(S):** H. S. Tong & M. S. Forte
**NOTEBOOK PAGE:** BIO14-23
**SIGNATURE(S):** H.S. Tong M.S. Forte (leg. A. Poole)

**STRAIN OF MICE:** Swiss-Webster
**SEX:** MALE X FEMALE
**DATE RECEIVED:** Unk.

**AVERAGE WEIGHT/RANGE (GM):** Camm Research

**ROUTE OF COMPOUND ADMINISTRATION:** P.O.
**COMPOUND VEHICLE:** 5% Methyl Cellulose

**GROUP NO.** | **% SOLUTION** | **DOSEAGE** | **RESULT** | **NO. DEAD/NO. TESTED**
---------------|---------------|------------|------------|-------------------------
1             | 5            | 1800       | 1/6        |
2             | 10           | 2160       | 0/6        |
3             | 10           | 2592       | 0/6        |
4             | 10           | 3732       | 3/6        |
5             | 10           | 4479       | 6/6        |

**REFERENCE FOR CALCULATION:** Litchfield, J. T. and Wilcoxin, F., J. of Pharmacol. and Exper. Ther., 90:99, 1948.

**LD50 (95% CONFIDENCE LIMITS):** 3.5 (3.1 to 3.9)g/kg

**CONCLUSION:** This compound appears to act as a CNS depressant with symptoms of respiratory depression, constriction of blood vessels, and inactivity. Survivors recovered in 48 hours. The recommended safe dose for a single trial by inhalation in man is 0.3 mg.

**Copies to the Following:** Dr. H. J. Minnemeyer
**Ms. L. B. Gray**

**LORILLARD RESEARCH CENTER**
**FORM 7 (5/80)**

---

This text provides detailed information about the acute toxicity testing of a compound in mice, including the compound's source, the strain of mice used, the route of administration, the dosage, and the results of the tests.",64.38470959663391,9695.34765625
00070353.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
**Manuscript Review Form**

**TOBACCO SCIENCE**

Registration No. 533 Date: March 18, 1968

AUTHORS Andrew G. Kallianos, Richard E. Meens, James D. Mold

TITLE ""Effect of Nitrites in Tobacco on the Catechol Yield in Cigarette Smoke""

REVIEW COMPLETED 3/29/68 RECOMMENDATION: X APPROVE IN ITS PRESENT FORM; NOT APPROVE (Give reasons below); APPROVE TENTATIVELY, SUBJECT TO THE FOLLOWING SUGGESTED REVISIONS: (itemize below):

Page 4 - Last line should be Mass spectrometric, instead of Mass spectroscopic.

NOTE—Execute in triplicate using additional sheets if more space is required. Retain the third copy for your file. Return the original (signed) and the first carbon (unsigned) along with the manuscript to this office. The unsigned copy and the manuscript will be returned to the author for his consideration.",29.37415599822998,9526.28076171875
00093726.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
```markdown
Date: September 21, 1976

Sample No. 6030
Type of Cigarette 85 mm Filter
Batch Size 50 lbs.

Original Request Made By Dr. A. W. Spears on September 21, 1976
Sample Specifications Written By W. E. Routh Additional Spray

BLEND CASING RECASTING FINAL FLAVOR OGS 3.4% PMO in EtoH

Cigarettes

Maker AMP
Length 85 mm
Circumference 25.0
Weight To be det. (803 mg tobacco)
Pressure Drop To be determined
Filter Length 20 mm
Paper 554
Tipping Paper 30 mm

Filters

Kind 20 mm True plastic rod
Process
Rod Length
Pressure Drop
Circumference
Weight
Plasticizer
Plug Wrap

Shipping

Labels White
Closures Blue
Tear Tape White
Cartons
Markings Sample No. on
overwrap

Responsibility

Tobacco Blend Ammons
Filter Production Wicker
Making & Packing Brown/Routh
Shipping Routh
Sample Requisition [Form 02:02:06]

Requirements

Laboratory 3 cartons
Other 20,000 cigs.

Laboratory Analysis Smoke Analysis PMO Analysis

Reports

Written by P. D. Schickedantz
Original to Dr. A. W. Spears
Copies to Dr. F. J. Schultz
Dr. H. J. Minnemeyer

Manager, Research
```",41.31578540802002,9695.34765625
0011505151.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
CAPRI
0595-622-1510-0

PROJECT NO. 1987-115-CA

CAPRI EXPANSION A&U - CALIFORNIA - WAVE 4.

SUPPLIER: Kapuler Marketing Research

MR PERSONNEL: B.R. Pellett

AUTHORIZED COST: 70,825 ±10% (TOTAL 1987)
±7,075 (2-23-88)
77,900 TOTAL

Int.Init.Date 8-3-87
Ext.Autho.Date 11-16-87
Field Complete 12-7-87
Final Rpt.Due 1-11-88

PAID 1987 47,218
DEC 1987 ACCRUAL 9,442
CARRYOVER TO 1988 14,165

RELEASED TO ACCTG

2-25-88

PAID OUT OF 1988 BUDGET

DEC FEB

VCR CAPRI = 9,442
30,682

CUMULATIVE

77,900

466009457",35.771838903427124,9695.34765625
0011838621.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
",11.990715742111206,9526.28076171875
0011845203.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
BROWN & WILLIAMSON BID REQUEST FORM

(QUANTITATIVE RESEARCH)

PROJECT NUMBER: 1991-18

B&W ORIGINATOR: Mary D. Davis

TO: Mr. Johnny Pedersen - Gallup

INSTRUCTIONS

1. THE FOLLOWING DOCUMENT IS DIVIDED INTO TWO SECTIONS.

SECTION ONE CONTAINS THE PROJECT DESCRIPTIONS AND SPECIFICATIONS FROM B&W. ALL BIDS SHOULD BE BASED ON THE SPECIFICATIONS IN THIS DOCUMENT.

SECTION TWO SHOULD BE COMPLETED BY THE RESEARCH AGENCY AND RETURNED BY FAX TO THE FOLLOWING PERSON:

MS. JACKIE KEY
B&W
LOUISVILLE, KENTUCKY
U.S.A.

FAX NUMBER: 1-502-568-8092

2. IN ORDER TO ALLOW US TO COMPARE BIDS, WE REQUEST THAT YOU SUBMIT A BID FOR THE RESEARCH AS SPECIFIED IN SECTION ONE.

SUGGESTIONS FOR ALTERNATE DESIGNS FROM THE AGENCY ARE WELCOMED. HOWEVER, THESE SHOULD BE SUBMITTED AS SEPARATE DOCUMENTS APPENDED TO THIS BID FORM.

3. IF YOU HAVE ANY QUESTIONS, PLEASE CONTACT THE FOLLOWING PERSON:

Mary D. Davis

FAX NUMBER: 1-502-568-8092

OTHER INFORMATION

DATE REQUESTED: 2/22 by courier

DEADLINE FOR BID RECEIPT: 3/1/91",37.99250245094299,9526.28076171875
