image_id,ocr_text,inference_time_sec,gpu_memory_usage_mb
18.jpg,"Givo us feedback:survivor.t.comThank you! ID #: #: 007371313T.comWalmart*863 318-8752 Mr. MARK74300-318-7752 Mgr. MARKWINTER HASS GARDENS BLVD74301-0835GV WATER0077002351 FTRM 3836GV VALUE0077402351F2.84 NGREAT VALUE00077402521 F2.98 NGAIN LFE0077202321 F3.94NGAIN OIL00770007007F4.97XSNT/LFE007300070007001F6.97 XGBR CHS007300003393F3.78 XMIXED CHS00300003395F4,78 XCHERRIES003/389839F1.78XHY RILES PM003/289839H1.87 XHY BATTERIES0073/2929H2.97 N3.87XGV BATER MINI007742199910.97 YGV SOURCE 00770024199991.98 XSPREADS001/2101.36 0EGS 6CT007/2100070000210101.38 0Eggs 6CT7.0077010182.75betar v voxt1.700.TEND86.35DEBITTENDCHANGE DUE0.00EFIT DEBITPAY FROM PRIMARY1.0.0FIFTHIRD TOTAL PAY PURCHASE*** 9832 1 0REF # 1340302577* ** ** 9832 0REF# ID: 007788* * ** 00774045US DEBITAAC AB#3004002025TIMINAL #3/012110:08:22# ITEMS SOLD 18ICH 7563 1623 3938 0993 7373Low Prices You Can Trust Every Day.10/31/2110.08:26",3.516618013381958,693.06689453125
19.jpg,"Give us Feedback & survey, wall-mart.comThank you! ID #: 7DRJ9939XWalmart*907 n nw 663-676-WALES ROAD 3680EEL2.00% WALES FL 3680ST# 00891 OPH 00392626TR14 02422GRILL COVE 0PH 00926263031F12.94 NgCELERY HEART 00333663301F2.49 NgRED GRAPE00033663501K2.51 1b @ 1lb 1.4431.NTAX 1. TOTAL34.05SHOPPING CARD TEND35.05CHANGE TEND30.00SHOP. CARD REDEMPTION35.005ACCOUNT ***** **** 0246Beg BalTran AmtEnd Bal157.2935:05122.24# ITEMS SOLD 4TC# 6949 6652 6669 8007 1705Low Prices You Can Trust. Every Day.10/16/2111:22:45",1.8499603271484375,693.06689453125
2.jpg,Give us feedback @ survey. walmart.comThank you! ID # 7PB5JWCFZ2Walmart949-498-6669 Mr. MICHAEL951 AVENIDA PICOSTH # 02527CLEMENTE CA 92673GV OATMETOPH 0000045 CA 45 TRH 06163OT 2002 TUM08782443408 F6.74 XM ATHLETICS008123680310124.97 XDEXAS 15X20 0810457078112.97XTAX 1SUITOTAL43.46TOTAL49.90DEBITTEND49.00DEBITPAY FROM PRIMARY0.00PURCHASEUS DEBIT49.20TOTAL TOTAL *** 9689 I 0REF # 02200663312NETWORK ID. 0059 APPR CODE 461500US DEBTAID 40008888B5AEDAAC 77566# SC011004TERMINAL #18/2011:30-4210/18/2020SOLD 4TC# 2400 4776 4305 8847 1471W+Introducing Walmart+Join today at walmarl.com/plusLOW Prices You Can Trust. Every Day.10/ 18/20111:30:46,2.1853315830230713,693.06689453125
3.jpg,"See back of receipt for your chanceto win $1000 ID 7N7NIVIXCODWalmart317-851-102 Mar-JAMIE BROOKSHIRE822.STATE ROAD135STATER 05882 S. STATE ROAD 135STATER 05483 S. PENENOID FTR 0669766HARD/PRODC 000113120040FTR 2.96 0SACK/BARS0013122040FFR 2.98 0HART/CHS03122060606065.88 0HRT CL CHSENO1 20660000F5.88 00HART CL CHSSG 0031206060F6.8800HRT Cl CHS SOG 001 20560000F7.888 0EARBUNS PEP081 20606064.9800HARD, PRODD 00012311206064F6,9800F7,980HARD-PRODD D 00012211012064F5,982,983,984,981,985,892,893,894,994,895,996,897,891,992,993,991,882,883,884,885,886,8810,887,888,8910,8911,8912,8913,8914,8915,8916,8917,8918,8919,8920,8921,8922,8923,8924,8925,8926,8927,8928,8929,8930,8931,8940,8941,8942,8943,8944,8945,8946,8947,8948,8949,8950,8955,8960,8970,8971,8972,8974,8975,8976,8977,8978,8979,8980,8981,8982,8983,8984,8985,8986,8987,8988,8989,8990,8991,8992,8973,8994,8995,8901,89101,8902,8903,8904/27/1912:59-46Scan with Walmart app to save receipts",4.0798516273498535,693.06689453125
4.jpg,WalmartSave money. Live better.( 712 ) 366 - 3326MANAGER DONALD MONEYMAKER3201 MANANA CENTRE DRCOUNCIL BLUFFS IA 51601ST# 01966 OP: 0020TFS 20 TR# 05145SW HRO FIGHTR 063050407326:94TTAX 1SUBTOTAL6.94TOTAL0.43DEBIT TEND7.43CHANGE DUE0.00EFT DEBITPAY FROM PRIMARY7.45TOTAL PURCHASEACCOUNT * ** ** ** * **SREF # 534200381765NETWORK ID: 0056 APPR CODE 087193TERMINAL # MX95502612/08/1512:39:24# ITEMS SOLD 1TC# 3261 4114 023 3051 6498NEW STORE HOURSOpen 6am to midnight 7 days a week.12/09/15 12:39;26Savings Catcher! Scan with Walmart APP,1.7636911869049072,693.06689453125
5.jpg,"WHOLE FOODSMARKETSunnyvale SVL 408-419-1290150 E Mc Kinley AveSunnyvale, CA 94086KTTL SEA SALTOCHP$1.29 FBRAIDED BRIOT CHP$6.99 FCHEF PLATE MEAL $10$20.00 FSubtotal:$28.28Net Sales:$29.28Total:$26.28Paid:$24Returns: We are now accepting returns onpurchases with the following conditions:Returns will only be accepted on purchasesmade on or after 9/15/2020. All returnsrequire a receipt. No returns on itemspurchased after 90 days. For additionalinformation please visit wfm.com/returns.xxxxxxxxxxxxxxxxxxxxxxxxxxxEarn 5% Back at Whole Foods Marketwith the Amazon Prime Rewards Visa.Learn more at Amazon.com.amazonvisahow WAS YOUR SHOPPING EXPERIENCE?Go to: http://www.fwn.com-feedbackENTER FOR A CHANCE TO WIN A $250 GIFT CARD908 6387 02/10/2021 07:10 PM6301107090806370210202016KTHOW622DThanks for shopping at Whole foods Market",2.284207344055176,693.06689453125
6.JPG,"MOMI & TOY'SCRÉPERIELippo Mall 1, Kemang, LKemang VI No.6momiantoys.ind (inst@indmom1(twitter)Check : 3850Pax:1OP: GunawanGunawanPOS Title:CashierRept:A1500000136326/01/2015 16:131 Woman02 Ham Cheese74,0001 Ice Java Tea16,000Mineral Water13,0001 Black & White72,000SUBTOTAL175,000TOTAL1750,000CASH200,000Change25,000Closed Bill---26/011/201516:14Thank you for tastingour ""Meltingly Crepe""",1.298764705657959,693.06689453125
7.jpg,See back of receipt for your chanceto win $1000ID #:7L279WJM25FWalmartSave money. Live better.(701.) 223 3066MANAGER TIM MORRIS2 BISMARK ND 53866STH 01354 OP# 0309486848 TRH 044556 WING PLATE 06094868493.98 PASTSWING PLATEO660936663434.88 XCUTIE CAR063093664412.88XTAX 1 5.500 AL1.15TAX 4 7.500 TEND23.19DEBIT TENDCHANGE DUE0.00EFT DEBITPAY FROM PRIMARY29.19PURCHASEUS 23.19REF.B7000494718NETWORK ID.0881 APPR CODE 936886US DEBITAID A00009588440*NO SIGNATURE REQUIREDTERMINAL # SC01109011/11/1212:34:04# ITEMS SOLD 3TC# 2188 7274 6444 1567 3762Low Prices You Can Trust. Every Day.11/13/1712: 34:11Store receipts on your phone. Walmart Pay.,2.090022563934326,693.06689453125
8.jpg,"COSTCOWHOLESALEThornton #62916375 N. Washington St.Thornton, CO 800232X Member 111826278335E673919 FF BS BREAST23.99 E631919 KS DICED TOM6.49 E967596 JACKORGALSSA2.49 EE3 @ 4.29E871337 18CT EGGS12.87 E771037 GRAPE TOMATO6.29 E404069 ECO HALF PAN6449 E554929 GRND TURKEY18.47 E263423 CHPD ONION3.59 E22101 MONT JACK 2#4.45 E2101 MONT JACK 2#85.61TAX83.52***** TOTAL39.13CHECK/Member Printd89.13CHANGE0.00A 8.50Z TAX0.55E 3.75X TAX2.97TOTAL TAX3.52TOTAL NUMBER OF ITEMS SOLD -07/20/2016 15:00 629 4 172 14OP: 14 Name: PEPPERThank You!Please Come AgainWhse:629 Trm:4 Trn:172 OP:14",2.060483932495117,693.06689453125
9.jpg,WInCoFoodsThe Superfooder's Price Leaderwww.WincoFoods.co.uk/Price LeaderDuncanockton Hill RdStore #1234Cashier: Yolanda R11:16:2409/08/1410:00:00009:18:24MYORK TX GRLC2885069022.68 FSPICSWEET BLENZ.66 FSCHICKEN GRINGS B 28840100002.58 FSCHICEN LN GRING B 286401000010.48 FSDARK RND STK CHP 288410.89 FS9.91 FSEYE RND SICK CHP 20940100009.98 FS9:49 FS9EVE 1/2 STEW2094010009.49 FSPORK 1/3 STEAK 2095013019.48 FSSBABES NODWCHEK 44905013011.98 FSSWINDRBO CHIX BR378301303KRAFT DELUXE 82380058863.96 FS3.64 FSL/D NUTTY BARS24005401001.25 FSLND OATME CRM 243000101.25 FSSKEEP TO MOUSE7222228120110.88 FSTURKEY FRANK24222223230198 FSRESERS POT SLD711171930098 FSHUNTS POT SALED722000421201.64 FSSDM SPAG SAUCE240004212401.86 FSUNBEAN BUNSKY2763306330151.96 FSSWINCO SNDWCH WT 705524010115WINGO HOMO MILK 705523272802.97 FSEGSSUBTOTAL121.92TOTAL,3.199651002883911,693.06689453125
